PDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees,ZIP
2/2/2016,58,48,38,43,39,33,83,70,57,30.32,30.26,30.21,10,10,9,18,8,21,0.05,4,Rain,117,95113
2/3/2016,60,49,38,43,39,35,92,66,39,30.44,30.37,30.32,10,10,10,13,4,16,0,5,,142,95113
2/4/2016,62,54,45,44,42,40,83,67,51,30.47,30.41,30.35,10,10,10,8,2,13,0,4,,208,95113
2/5/2016,65,53,40,47,42,37,89,69,48,30.43,30.4,30.35,10,10,9,10,3,12,0,2,,242,95113
2/6/2016,64,53,42,49,44,39,89,72,54,30.44,30.37,30.3,10,10,6,8,2,,0,2,,280,95113
2/7/2016,76,60,44,48,42,35,89,56,23,30.32,30.23,30.16,10,10,9,21,6,30,T,0,,332,95113
2/8/2016,78,62,45,50,44,40,83,57,31,30.26,30.2,30.15,10,10,10,7,2,9,0,0,,147,95113
2/9/2016,76,61,46,52,46,40,77,58,38,30.24,30.18,30.11,10,10,10,14,3,16,0,3,,300,95113
2/10/2016,73,59,45,53,48,41,82,63,44,30.28,30.2,30.14,10,10,8,12,3,13,0,4,,264,95113
2/11/2016,72,60,47,53,48,44,86,65,44,30.2,30.14,30.1,10,10,8,10,4,13,0,4,,271,95113
2/12/2016,69,59,48,55,51,45,93,71,49,30.24,30.2,30.16,10,10,7,16,4,19,0,5,,296,95113
2/13/2016,68,60,52,54,52,48,100,78,55,30.3,30.25,30.2,10,6,0,15,5,17,0,5,Fog,305,95113
2/14/2016,71,58,45,55,50,44,86,70,53,30.31,30.25,30.18,10,10,10,17,5,22,0,3,,311,95113
2/15/2016,76,64,52,52,49,46,93,66,38,30.2,30.11,30.02,10,10,10,17,6,21,0,1,,285,95113
2/16/2016,80,65,49,58,49,43,83,61,39,30.03,29.88,29.7,10,10,10,17,3,21,0,3,,224,95113
2/17/2016,68,60,51,54,48,42,86,64,42,29.71,29.63,29.55,10,9,2,30,15,42,0.15,6,Rain,155,95113
2/18/2016,63,56,49,47,44,42,83,66,48,30.07,29.94,29.72,10,9,2,20,9,25,0.11,5,Rain,144,95113
2/19/2016,62,53,44,50,46,43,89,71,52,30.24,30.15,30.04,10,10,7,17,9,22,0,5,,126,95113
2/20/2016,62,55,48,49,46,44,89,75,60,30.25,30.21,30.15,10,10,10,12,4,14,0,6,,276,95113
2/21/2016,64,54,43,46,43,40,89,69,48,30.29,30.26,30.22,10,10,10,20,5,23,0,2,,304,95113
2/22/2016,69,57,44,50,44,41,86,67,48,30.27,30.2,30.08,10,10,8,15,5,22,0,4,,282,95113
2/23/2016,73,60,46,47,40,31,82,53,24,30.11,30.05,30,10,10,10,18,3,22,0,3,,213,95113
2/24/2016,73,59,44,49,42,37,76,54,31,30.17,30.12,30.09,10,10,8,14,4,17,0,3,,277,95113
2/25/2016,77,62,47,52,47,43,77,55,33,30.16,30.1,30.06,10,10,9,8,2,10,0,1,,269,95113
2/26/2016,71,61,50,54,50,45,83,65,47,30.22,30.13,30.09,10,10,6,17,7,26,0,5,,305,95113
2/27/2016,70,62,53,53,49,42,86,62,37,30.22,30.17,30.12,10,10,10,14,6,17,0,5,,314,95113
2/28/2016,68,57,46,54,46,35,93,63,32,30.24,30.19,30.16,10,10,9,15,4,19,0,5,,297,95113
2/29/2016,75,65,54,54,52,46,100,71,41,30.22,30.15,30.1,10,6,1,9,3,12,0,6,,37,95113
3/1/2016,73,63,52,51,46,38,77,53,29,30.18,30.13,30.08,10,10,10,21,6,26,0,2,,294,95113
3/2/2016,77,63,49,56,49,42,86,59,31,30.15,30.09,30.01,10,10,10,21,5,26,T,5,,130,95113
3/3/2016,72,63,54,57,53,49,90,73,55,30.12,30.08,30.03,10,10,10,15,6,18,T,8,Rain,215,95113
3/4/2016,67,63,58,60,57,55,93,81,68,30.05,29.97,29.92,10,8,1,16,8,22,0.26,7,Rain,136,95113
3/5/2016,66,61,55,59,57,52,93,81,68,29.93,29.81,29.61,10,7,2,33,14,39,1.2,7,Rain,119,95113
3/6/2016,62,56,50,53,45,39,93,70,46,30.02,29.9,29.78,10,8,2,20,8,25,0.73,6,Rain,168,95113
3/7/2016,58,53,48,49,45,43,89,73,57,30,29.85,29.73,10,8,2,25,9,34,0.63,7,Rain,298,95113
3/8/2016,61,51,41,47,44,41,96,74,51,30.13,30.1,30.01,10,10,9,17,5,22,0.01,5,Rain,303,95113
3/9/2016,71,62,52,57,51,46,84,73,61,30.1,30.07,30.04,10,9,2,15,9,19,0.02,7,Rain,141,95113
3/10/2016,65,63,60,56,51,44,84,70,56,30.06,29.99,29.87,10,10,9,16,10,23,T,5,Rain,144,95113
3/11/2016,60,56,52,53,47,43,89,76,62,30.07,29.83,29.7,10,9,2,23,10,30,0.23,7,Rain,174,95113
3/12/2016,60,53,46,52,47,42,86,73,60,30.17,30.13,30.09,10,10,10,20,10,24,0.03,6,Rain,131,95113
3/13/2016,60,58,55,55,53,51,93,86,78,30.12,30.06,30.01,10,9,5,17,8,22,0.5,8,Rain,119,95113
3/14/2016,62,56,49,54,47,39,93,70,46,30.27,30.18,30.06,10,10,7,21,8,25,0.01,6,Rain,280,95113
3/15/2016,66,55,44,46,43,40,86,63,40,30.28,30.22,30.15,10,10,10,20,6,24,0,2,,303,95113
3/16/2016,71,57,43,49,45,38,77,61,44,30.15,30.07,29.97,10,10,10,16,6,20,0,1,,289,95113
3/17/2016,77,62,47,54,49,44,86,66,46,29.99,29.94,29.87,10,10,10,15,5,17,0,0,,311,95113
3/18/2016,68,60,52,54,51,49,93,74,55,30.04,29.99,29.93,10,9,5,18,5,21,0,5,,302,95113
3/19/2016,73,63,52,56,51,49,89,69,49,30.06,30.03,29.98,10,10,8,17,6,20,0,6,,345,95113
3/20/2016,72,62,52,57,52,48,89,71,53,30.1,30.06,30.04,10,10,10,21,10,24,0.04,5,Rain,140,95113
3/21/2016,67,58,49,54,50,45,93,75,56,30.14,30.09,30.06,10,9,2,21,7,25,0.2,6,Rain,162,95113
3/22/2016,63,55,46,47,45,41,93,70,46,30.27,30.21,30.15,10,10,7,18,9,25,0.06,3,Rain,266,95113
3/23/2016,67,56,45,49,44,41,86,63,40,30.32,30.29,30.25,10,10,10,18,6,21,0,3,,310,95113
3/24/2016,69,57,45,52,47,41,86,67,48,30.31,30.23,30.15,10,10,10,20,8,23,0,2,,314,95113
3/25/2016,70,59,47,51,48,45,93,70,47,30.15,30.05,29.96,10,10,10,20,6,25,0,2,,311,95113
3/26/2016,72,60,47,54,48,43,86,62,37,30.05,30,29.97,10,10,8,21,6,26,0,3,,318,95113
3/27/2016,66,60,53,52,48,40,86,67,48,30.11,30.07,30.03,10,10,10,20,7,23,0,5,,324,95113
3/28/2016,61,54,47,42,38,35,68,54,39,30.01,29.94,29.88,10,10,10,31,10,42,0.04,3,Rain,294,95113
3/29/2016,66,54,41,42,36,27,89,57,24,29.93,29.89,29.85,10,10,10,17,5,19,T,1,,22,95113
3/30/2016,65,55,44,48,42,35,83,64,44,30.08,30,29.93,10,10,10,17,8,22,0,1,,321,95113
3/31/2016,68,60,51,52,47,45,83,66,48,30.15,30.12,30.09,10,10,10,24,5,29,0,4,,331,95113
4/1/2016,66,56,45,50,46,41,86,69,52,30.22,30.17,30.14,10,10,10,16,6,18,0,2,,299,95113
4/2/2016,73,63,53,53,49,47,89,68,47,30.21,30.16,30.07,10,10,10,18,5,23,0,6,,307,95113
4/3/2016,68,61,54,51,49,41,89,68,46,30.17,30.12,30.09,10,9,7,20,6,25,0,6,,317,95113
4/4/2016,71,62,52,51,48,42,83,59,35,30.24,30.2,30.17,10,10,10,20,7,25,0,3,,305,95113
4/5/2016,82,66,49,49,44,36,83,52,21,30.24,30.16,30.06,10,10,10,18,7,23,0,1,,295,95113
4/6/2016,88,71,53,53,46,41,66,44,21,30.13,30.05,29.94,10,10,10,13,4,14,0,3,,221,95113
4/7/2016,78,69,59,52,47,36,75,49,22,29.96,29.93,29.88,10,10,10,21,10,28,0,5,,140,95113
4/8/2016,66,62,58,58,55,52,93,83,72,29.91,29.89,29.86,10,8,3,12,4,14,0.39,7,Rain,301,95113
4/9/2016,65,62,58,58,56,55,93,83,73,29.95,29.9,29.86,10,8,3,16,5,21,0.35,8,Rain,348,95113
4/10/2016,60,58,55,56,53,49,93,84,75,30.02,29.91,29.87,10,7,2,12,5,15,0.24,8,Rain,335,95113
4/11/2016,70,62,54,53,50,48,89,71,53,30.16,30.08,30.02,10,10,9,15,5,21,T,7,,325,95113
4/12/2016,61,57,52,52,49,45,86,75,64,30.25,30.21,30.16,10,10,10,14,7,21,0,7,,312,95113
4/13/2016,68,59,49,48,45,42,86,66,45,30.25,30.18,30.09,10,10,10,21,7,26,0,3,,316,95113
4/14/2016,65,58,51,49,44,39,89,66,43,30.17,30.12,30.06,10,9,2,25,13,33,0.07,5,Rain,280,95113
4/15/2016,71,60,48,46,42,39,80,57,33,30.15,30.12,30.07,10,10,10,24,10,30,0,2,,283,95113
4/16/2016,80,65,49,46,42,39,80,52,23,30.11,30.07,30.03,10,10,10,16,6,22,0,1,,308,95113
4/17/2016,87,70,52,50,42,28,66,40,13,30.06,30.01,29.96,10,10,10,17,5,24,0,1,,185,95113
4/18/2016,91,72,53,48,42,34,56,35,14,30.06,30.02,29.99,10,10,10,22,6,25,0,3,,347,95113
4/19/2016,82,69,56,48,40,24,60,37,13,30.03,29.95,29.88,10,10,10,15,5,19,0,4,,290,95113
4/20/2016,79,65,50,57,42,24,78,47,15,29.95,29.93,29.89,10,10,10,17,8,24,0,3,,30,95113
4/21/2016,77,67,57,55,53,50,86,64,41,29.94,29.9,29.86,10,10,10,18,10,23,T,6,,139,95113
4/22/2016,64,59,54,55,50,43,93,71,48,30.12,29.93,29.84,10,8,1,22,11,29,0.42,7,Rain,194,95113
4/23/2016,68,58,48,49,47,43,86,64,42,30.21,30.17,30.14,10,10,10,22,9,26,0,3,,293,95113
4/24/2016,68,60,51,49,45,38,77,61,44,30.14,30.05,29.99,10,10,10,26,13,33,0,5,,289,95113
4/25/2016,66,57,47,44,38,34,71,51,31,30.06,30.03,30.01,10,10,10,22,12,29,0,1,,295,95113
4/26/2016,69,57,45,46,42,37,83,61,39,30.09,30.06,30.04,10,10,9,22,8,26,0,5,,305,95113
4/27/2016,63,56,49,54,46,40,77,64,51,30.08,29.95,29.87,10,9,2,25,11,33,0.06,6,Rain,255,95113
4/28/2016,73,61,49,50,46,44,80,59,38,29.99,29.92,29.88,10,10,10,24,8,29,0,3,,304,95113
4/29/2016,71,61,51,52,47,43,83,63,42,30.05,30,29.94,10,10,6,26,9,31,0,4,,229,95113
4/30/2016,78,64,50,49,44,39,77,52,26,29.95,29.87,29.79,10,10,10,23,10,29,0,0,,298,95113
5/1/2016,84,69,54,49,45,42,72,49,26,29.96,29.84,29.8,10,10,10,20,7,24,0,1,,154,95113
5/2/2016,74,63,52,56,51,48,89,68,46,30.06,30.01,29.97,10,10,6,21,8,27,0,3,,263,95113
5/3/2016,73,64,55,54,52,47,86,64,41,30.04,29.97,29.91,10,9,5,13,6,16,0,7,,309,95113
5/4/2016,72,64,56,55,52,48,86,70,53,29.92,29.88,29.83,10,9,7,16,7,19,0,7,,290,95113
5/5/2016,71,63,55,53,50,47,80,62,44,29.89,29.86,29.84,10,10,10,17,10,21,0,7,,174,95113
5/6/2016,61,58,54,55,51,49,87,76,64,29.9,29.86,29.84,10,9,4,15,7,19,0.17,7,Rain,109,95113
5/7/2016,65,60,54,54,51,50,89,75,60,29.98,29.94,29.89,10,10,10,13,7,20,0.01,6,Rain,147,95113
5/8/2016,71,64,56,55,52,51,86,72,57,29.99,29.96,29.93,10,10,10,17,7,21,T,6,,292,95113
5/9/2016,72,64,56,54,52,51,93,73,53,29.99,29.96,29.92,10,10,9,17,7,23,T,5,Rain,321,95113
5/10/2016,75,66,56,57,53,51,86,70,53,30,29.97,29.93,10,9,7,16,6,20,0,5,,309,95113
5/11/2016,73,63,53,55,53,50,93,73,53,30.05,30.02,29.99,10,8,3,14,7,20,0,4,,252,95113
5/12/2016,71,64,57,54,52,50,80,69,57,30.06,30.03,29.98,10,9,4,17,7,20,0,6,,308,95113
5/13/2016,70,62,53,52,50,45,80,67,53,30.05,30.01,29.99,10,9,5,18,8,22,0,5,,321,95113
5/14/2016,74,63,51,55,50,45,78,64,49,30.07,30.03,29.98,10,10,10,25,9,30,0,5,,299,95113
5/15/2016,73,66,58,54,52,49,80,67,53,30.01,29.98,29.96,10,10,10,21,10,26,0,4,,310,95113
5/16/2016,79,67,55,54,51,49,83,61,39,30.01,29.95,29.88,10,10,9,21,7,26,0,2,,330,95113
5/17/2016,89,73,56,54,49,44,80,51,22,29.94,29.91,29.86,10,10,9,20,7,23,0,1,,299,95113
5/18/2016,88,74,60,59,53,49,73,51,29,29.97,29.93,29.88,10,10,10,16,6,20,0,2,,292,95113
5/19/2016,73,64,55,53,47,40,86,62,37,29.94,29.88,29.82,10,10,7,22,8,26,0,4,,243,95113
5/20/2016,65,59,53,44,42,40,66,55,43,29.96,29.87,29.81,10,10,10,20,12,27,T,4,,262,95113
5/21/2016,63,58,52,50,46,43,72,62,51,30.1,30.02,29.96,10,10,7,14,5,14,0.14,6,Rain,274,95113
5/22/2016,69,59,48,48,45,42,86,67,48,30.12,30.08,30.04,10,10,10,22,8,26,T,5,,283,95113
5/23/2016,70,60,50,52,48,43,80,64,47,30.03,29.95,29.89,10,10,10,21,9,25,0,4,,312,95113
5/24/2016,70,63,55,51,49,48,80,64,47,30.06,29.98,29.91,10,10,10,23,9,28,0,5,,295,95113
5/25/2016,72,64,56,54,49,47,72,63,53,30.15,30.11,30.07,10,10,10,20,8,26,0,4,,281,95113
5/26/2016,78,64,50,56,50,45,77,59,40,30.14,30.06,30.01,10,10,9,21,8,25,0,1,,336,95113
5/27/2016,80,67,53,54,50,48,89,64,39,30.01,29.92,29.83,10,9,6,20,9,23,0,2,,163,95113
5/28/2016,87,74,60,54,50,44,78,50,22,29.9,29.83,29.8,10,10,10,18,7,25,0,3,,293,95113
5/29/2016,83,69,55,57,52,48,83,59,35,30,29.95,29.9,10,10,9,20,8,23,0,1,,235,95113
5/30/2016,83,69,54,59,53,50,89,63,36,30,29.95,29.9,10,10,7,17,8,22,0,1,,267,95113
5/31/2016,89,74,58,57,54,46,87,58,29,29.91,29.85,29.78,10,10,7,17,6,20,0,1,,299,95113
6/1/2016,82,71,59,58,54,50,84,63,42,29.94,29.87,29.82,10,10,10,16,7,20,0,3,,281,95113
6/2/2016,86,71,55,57,54,51,93,64,34,30,29.96,29.94,10,10,7,14,6,18,0,1,,296,95113
6/3/2016,95,78,60,57,52,48,78,51,23,30,29.95,29.88,10,10,10,17,6,20,0,3,,284,95113
6/4/2016,89,75,61,62,58,49,78,59,40,29.91,29.88,29.85,10,10,10,17,6,21,0,4,,293,95113
6/5/2016,88,74,59,59,55,48,84,56,27,29.93,29.88,29.79,10,10,10,21,7,22,0,3,,308,95113
6/6/2016,77,67,57,58,55,52,87,69,50,29.87,29.82,29.78,10,10,6,16,7,21,0,4,,282,95113
6/7/2016,79,69,59,59,55,54,84,67,50,29.96,29.9,29.86,10,10,8,20,9,23,0,6,,347,95113
6/8/2016,74,67,60,55,54,53,84,67,49,29.96,29.95,29.91,10,10,10,20,10,23,0,6,,317,95113
6/9/2016,72,66,59,55,53,50,78,68,57,29.98,29.95,29.91,10,10,10,17,9,22,0,5,,310,95113
6/10/2016,73,65,56,51,49,45,83,62,40,30.03,29.98,29.93,10,10,10,22,8,31,0,3,,324,95113
6/11/2016,86,70,53,50,47,44,77,53,28,29.94,29.91,29.86,10,10,10,22,8,26,0,3,,304,95113
6/12/2016,84,72,59,57,52,49,75,55,34,30.06,29.99,29.9,10,10,10,18,12,21,0,1,,148,95113
6/13/2016,75,67,58,53,50,47,80,61,41,30.1,30.08,30.05,10,10,10,22,11,26,0,2,,210,95113
6/14/2016,72,63,54,46,44,40,67,52,37,30.07,30.04,29.99,10,10,10,23,9,29,0,3,Rain,298,95113
6/15/2016,70,61,51,46,42,39,71,52,33,30.09,30.03,29.97,10,10,10,21,9,28,0,2,,277,95113
6/16/2016,77,65,52,53,48,43,77,58,38,30.09,30.06,30.01,10,10,10,21,8,26,0,2,,347,95113
6/17/2016,79,69,58,58,54,52,80,62,43,30.1,30.06,30.03,10,10,10,21,10,27,T,4,,5,95113
6/18/2016,77,68,58,55,50,43,78,58,37,30.19,30.14,30.09,10,10,10,20,9,24,0,2,,312,95113
6/19/2016,87,73,59,55,49,43,73,47,21,30.11,30.05,29.99,10,10,10,22,8,28,0,3,,309,95113
6/20/2016,85,72,59,54,47,38,78,49,19,30.07,30.05,30.02,10,10,10,20,8,25,0,2,,307,95113
6/21/2016,90,75,59,55,51,45,78,50,22,30.05,30,29.94,10,10,10,18,7,23,0,1,,300,95113
6/22/2016,75,66,56,55,52,50,80,63,46,30.03,29.99,29.97,10,10,8,17,7,21,0,0,,304,95113
6/23/2016,82,68,54,52,50,47,86,58,30,30.1,30.07,30.03,10,10,9,24,9,28,0,0,,324,95113
6/24/2016,82,69,56,55,51,45,86,58,30,30.09,30.04,29.97,10,10,10,20,8,24,0,0,,306,95113
6/25/2016,90,75,60,56,53,50,84,56,27,29.98,29.95,29.9,10,10,10,21,7,24,0,0,,303,95113
6/26/2016,88,74,59,56,53,45,78,51,23,29.99,29.96,29.93,10,10,10,16,7,19,0,1,,297,95113
6/27/2016,87,73,59,57,54,49,84,57,29,30.03,29.98,29.94,10,10,10,16,7,19,0,0,,300,95113
6/28/2016,84,72,60,57,56,53,84,61,37,30.01,29.96,29.93,10,10,10,15,8,18,0,0,,300,95113
6/29/2016,73,65,56,55,53,51,86,72,57,30,29.96,29.93,10,10,8,16,8,21,0,1,,308,95113
6/30/2016,86,71,56,57,53,51,80,59,37,29.92,29.86,29.79,10,9,6,17,6,22,0,0,,292,95113
7/1/2016,81,69,56,57,53,50,83,62,40,29.89,29.85,29.82,10,10,7,17,8,21,0,0,,270,95113
7/2/2016,81,68,55,57,53,50,83,60,36,29.98,29.93,29.88,10,10,10,17,10,20,0,0,,130,95113
7/3/2016,81,69,57,57,54,51,80,60,39,30.02,29.99,29.96,10,10,10,16,9,20,T,0,,207,95113
7/4/2016,80,68,56,57,53,50,86,63,39,30.02,30,29.95,10,10,6,16,9,21,0,1,,191,95113
7/5/2016,77,67,57,56,53,51,80,62,43,30.01,29.98,29.93,10,10,7,16,9,20,0,3,,358,95113
7/6/2016,75,65,55,55,52,49,86,65,44,30,29.98,29.97,10,10,10,20,9,25,0,1,,352,95113
7/7/2016,73,65,57,55,53,51,80,65,49,30.02,30,29.97,10,10,10,22,8,26,0,3,,318,95113
7/8/2016,78,69,59,57,54,51,78,62,46,30.05,30.02,29.99,10,10,10,20,9,23,0,5,,307,95113
7/9/2016,80,70,60,59,55,45,78,61,43,30.12,30.08,30.04,10,10,10,22,10,28,0,4,,311,95113
7/10/2016,79,67,55,52,49,45,72,51,30,30.11,30.05,29.97,10,10,10,17,8,24,0,0,,308,95113
7/11/2016,84,71,58,58,52,49,72,55,37,29.97,29.94,29.89,10,10,10,21,8,26,0,1,,296,95113
7/12/2016,79,68,56,54,52,51,86,64,42,29.99,29.96,29.93,10,10,10,18,7,25,0,0,,311,95113
7/13/2016,89,62,34,57,53,50,78,53,27,30,29.96,29.91,10,10,10,17,5,20,0,0,,274,95113
7/14/2016,86,73,60,59,57,54,84,62,40,29.98,29.95,29.91,10,10,9,17,7,20,0,0,,287,95113
7/15/2016,82,69,55,59,54,50,84,61,37,29.95,29.91,29.85,10,10,10,16,8,21,0,3,,266,95113
7/16/2016,82,70,57,58,54,49,80,58,35,29.9,29.88,29.84,10,10,10,15,10,21,0,1,,183,95113
7/17/2016,80,68,56,56,52,50,86,61,36,30.02,29.93,29.88,10,10,10,20,10,26,0,1,,61,95113
7/18/2016,73,66,58,55,53,51,78,66,53,30.11,30.07,30.02,10,10,10,18,8,24,0,3,,315,95113
7/19/2016,75,66,57,54,52,49,80,63,46,30.12,30.08,30.04,10,10,10,21,9,24,0,2,,321,95113
7/20/2016,80,68,56,56,52,49,80,62,43,30.09,30.05,30,10,10,10,18,8,22,0,0,,308,95113
7/21/2016,78,68,57,55,52,51,80,60,40,30.13,30.09,30.05,10,10,10,21,10,24,0,2,,319,95113
7/22/2016,85,71,56,55,51,44,78,52,26,30.12,30.08,30.02,10,10,10,18,7,22,0,1,,291,95113
7/23/2016,89,74,59,56,54,52,78,54,29,30.01,29.93,29.85,10,10,9,17,7,21,0,0,,295,95113
7/24/2016,85,72,59,59,56,54,78,58,37,29.92,29.86,29.84,10,10,10,17,6,20,0,1,,289,95113
7/25/2016,84,70,56,59,55,51,86,61,36,29.95,29.91,29.88,10,9,5,14,6,18,0,2,,304,95113
7/26/2016,94,78,61,58,54,45,84,52,20,29.93,29.87,29.81,10,10,9,14,5,16,0,4,,299,95113
7/27/2016,91,78,64,61,58,53,84,58,32,29.91,29.88,29.84,10,10,10,14,7,17,0,5,,300,95113
7/28/2016,86,74,61,61,57,56,84,62,40,29.93,29.88,29.82,10,10,10,14,7,17,0,3,,301,95113
7/29/2016,84,72,60,59,57,56,90,64,37,29.87,29.83,29.76,10,10,10,14,7,17,0,2,,297,95113
7/30/2016,81,71,60,61,58,56,90,69,48,29.85,29.81,29.78,10,10,9,15,7,18,0,3,,303,95113
7/31/2016,79,69,59,59,56,54,84,66,48,29.92,29.87,29.84,10,10,10,15,7,20,0,3,,298,95113
8/1/2016,79,69,59,58,56,54,78,63,48,30.01,29.94,29.91,10,9,7,16,7,20,0,4,,316,95113
8/2/2016,81,69,57,58,55,53,80,61,42,30.02,29.98,29.92,10,10,8,15,6,17,0,0,,305,95113
8/3/2016,82,70,57,57,55,52,86,65,43,29.98,29.95,29.9,10,10,9,17,7,21,0,0,,280,95113
8/4/2016,74,66,58,55,54,52,86,70,53,29.97,29.93,29.89,10,9,7,15,7,,0,4,,313,95113
8/5/2016,78,68,58,56,54,52,80,63,46,29.92,29.9,29.86,10,10,10,18,9,23,0,4,,300,95113
8/6/2016,75,67,58,56,54,51,80,67,53,29.91,29.89,29.84,10,10,9,17,7,20,0,4,,329,95113
8/7/2016,78,67,55,54,52,49,86,64,41,29.92,29.89,29.84,10,10,9,15,7,20,0,2,,275,95113
8/8/2016,81,69,57,55,53,51,80,60,39,29.88,29.85,29.82,10,10,10,17,6,22,0,1,,321,95113
8/9/2016,85,71,57,56,53,50,86,59,31,29.86,29.83,29.79,10,10,10,18,8,24,0,2,,96,95113
8/10/2016,84,70,56,58,54,52,86,60,34,29.94,29.88,29.84,10,10,10,21,10,28,T,1,,189,95113
8/11/2016,81,69,56,58,54,52,80,63,45,30.02,29.98,29.94,10,10,7,16,8,20,0,1,,276,95113
8/12/2016,80,70,60,58,56,53,84,65,45,30.05,30.01,29.96,10,9,7,15,6,22,0,2,,297,95113
8/13/2016,88,74,59,59,55,45,90,58,25,30,29.95,29.88,10,10,9,15,6,18,0,2,,294,95113
8/14/2016,85,73,60,59,57,55,90,64,37,29.94,29.91,29.86,10,10,10,16,8,19,0,4,,298,95113
8/15/2016,79,70,60,58,56,55,84,67,50,29.96,29.92,29.88,10,9,6,15,6,18,0,4,,299,95113
8/16/2016,82,71,59,59,56,55,84,62,40,29.93,29.9,29.83,10,9,6,15,6,18,0,4,,306,95113
8/17/2016,82,71,59,58,56,53,84,63,42,29.88,29.84,29.78,10,10,6,15,7,18,0,2,,300,95113
8/18/2016,80,71,61,59,56,53,84,64,43,29.88,29.84,29.81,10,10,7,15,6,18,0,2,,297,95113
8/19/2016,78,68,58,58,55,54,84,67,49,29.94,29.9,29.87,10,9,6,14,7,17,0,1,,258,95113
8/20/2016,76,69,61,57,56,55,84,69,54,29.97,29.93,29.88,10,10,7,15,7,19,0,2,,306,95113
8/21/2016,78,69,60,57,55,54,84,66,47,29.95,29.93,29.89,10,10,9,18,7,22,0,5,,306,95113
8/22/2016,77,69,60,58,55,51,84,65,46,29.99,29.95,29.92,10,9,6,18,7,22,0,3,,310,95113
8/23/2016,81,71,60,57,55,53,84,63,42,30.09,30.04,30,10,9,5,16,6,19,0,4,,311,95113
8/24/2016,78,69,60,57,56,55,84,66,47,30.11,30.04,29.97,10,9,6,15,6,19,0,3,,325,95113
8/25/2016,76,68,60,56,55,54,84,67,50,29.99,29.93,29.86,10,8,5,15,6,18,0,4,,312,95113
8/26/2016,81,71,60,57,55,53,84,65,45,29.97,29.92,29.88,10,10,6,16,9,19,0,4,,116,95113
8/27/2016,78,70,61,56,54,53,72,59,46,30.04,29.99,29.96,10,10,10,17,7,20,0,4,,231,95113
8/28/2016,79,70,60,56,55,54,84,65,45,30.09,30.06,30.03,10,10,10,17,7,21,0,4,,307,95113
8/29/2016,76,68,60,55,54,53,78,64,49,30.12,30.07,30.01,10,10,8,21,10,26,0,6,,319,95113
8/30/2016,81,70,59,56,54,52,78,60,42,30.04,29.98,29.92,10,10,10,18,6,23,0,2,,315,95113
8/31/2016,78,69,60,57,55,52,84,64,43,29.97,29.95,29.92,10,10,10,20,9,24,0,1,,316,95113
